,Date,from_station_name,Mean_Temperature_F,Events,number_of_trips
16524,16/08/2015,12th Ave & NE Campus Pkwy,68.0,BLANK,8
16525,16/08/2015,15th Ave E & E Thomas St,68.0,BLANK,14
16526,16/08/2015,15th Ave NE & NE 40th St,68.0,BLANK,6
16527,16/08/2015,1st Ave & Marion St,68.0,BLANK,11
16528,16/08/2015,2nd Ave & Blanchard St,68.0,BLANK,12
16529,16/08/2015,2nd Ave & Pine St,68.0,BLANK,33
16530,16/08/2015,2nd Ave & Spring St,68.0,BLANK,8
16531,16/08/2015,2nd Ave & Vine St,68.0,BLANK,23
16532,16/08/2015,3rd Ave & Broad St,68.0,BLANK,27
16533,16/08/2015,6th Ave & Blanchard St,68.0,BLANK,3
16534,16/08/2015,6th Ave S & S King St,68.0,BLANK,2
16535,16/08/2015,7th Ave & Union St,68.0,BLANK,4
16536,16/08/2015,9th Ave N & Mercer St,68.0,BLANK,6
16537,16/08/2015,Bellevue Ave & E Pine St,68.0,BLANK,11
16538,16/08/2015,Burke Museum / E Stevens Way NE & Memorial Way NE,68.0,BLANK,7
16539,16/08/2015,Burke-Gilman Trail / NE Blakeley St & 24th Ave NE,68.0,BLANK,7
16540,16/08/2015,Cal Anderson Park / 11th Ave & Pine St,68.0,BLANK,21
16541,16/08/2015,Children's Hospital / Sandpoint Way NE & 40th Ave NE,68.0,BLANK,3
16542,16/08/2015,City Hall / 4th Ave & James St,68.0,BLANK,8
16543,16/08/2015,Dexter Ave & Denny Way,68.0,BLANK,11
16544,16/08/2015,Dexter Ave N & Aloha St,68.0,BLANK,2
16545,16/08/2015,E Blaine St & Fairview Ave E,68.0,BLANK,12
16546,16/08/2015,E Harrison St & Broadway Ave E,68.0,BLANK,11
16547,16/08/2015,E Pine St & 16th Ave,68.0,BLANK,14
16548,16/08/2015,Eastlake Ave E & E Allison St,68.0,BLANK,11
16549,16/08/2015,Fred Hutchinson Cancer Research Center / Fairview Ave N & Ward St,68.0,BLANK,14
16550,16/08/2015,Frye Art Museum / Terry Ave & Columbia St,68.0,BLANK,9
16551,16/08/2015,Harvard Ave & E Pine St,68.0,BLANK,11
16552,16/08/2015,Key Arena / 1st Ave N & Harrison St,68.0,BLANK,21
16553,16/08/2015,King Street Station Plaza / 2nd Ave Extension S & S Jackson St,68.0,BLANK,8
16554,16/08/2015,Lake Union Park / Valley St & Boren Ave N,68.0,BLANK,16
16555,16/08/2015,NE 42nd St & University Way NE,68.0,BLANK,5
16556,16/08/2015,NE 47th St & 12th Ave NE,68.0,BLANK,7
16557,16/08/2015,Occidental Park / Occidental Ave S & S Washington St,68.0,BLANK,21
16558,16/08/2015,PATH / 9th Ave & Westlake Ave,68.0,BLANK,14
16559,16/08/2015,Pier 69 / Alaskan Way & Clay St,68.0,BLANK,17
16560,16/08/2015,Pine St & 9th Ave,68.0,BLANK,8
16561,16/08/2015,REI / Yale Ave N & John St,68.0,BLANK,10
16562,16/08/2015,Republican St & Westlake Ave N,68.0,BLANK,5
16563,16/08/2015,Seattle Aquarium / Alaskan Way S & Elliott Bay Trail,68.0,BLANK,18
16564,16/08/2015,Seattle University / E Columbia St & 12th Ave,68.0,BLANK,4
16565,16/08/2015,Summit Ave & E Denny Way,68.0,BLANK,4
16566,16/08/2015,Summit Ave E & E Republican St,68.0,BLANK,9
16567,16/08/2015,Terry Ave & Stewart St,68.0,BLANK,13
16568,16/08/2015,UW Engineering Library / E Stevens Way NE & Jefferson Rd,68.0,BLANK,3
16569,16/08/2015,UW Intramural Activities Building,68.0,BLANK,1
16570,16/08/2015,UW Magnuson Health Sciences Center Rotunda / Columbia Rd & San Juan Rd,68.0,BLANK,4
16571,16/08/2015,Union St & 4th Ave,68.0,BLANK,15
16572,16/08/2015,Westlake Ave & 6th Ave,68.0,BLANK,19
16573,16/08/2016,12th Ave & E Denny Way,69.0,BLANK,5
16574,16/08/2016,12th Ave & E Mercer St,69.0,BLANK,11
16575,16/08/2016,12th Ave & NE Campus Pkwy,69.0,BLANK,2
16576,16/08/2016,15th Ave E & E Thomas St,69.0,BLANK,4
16577,16/08/2016,15th Ave NE & NE 40th St,69.0,BLANK,3
16578,16/08/2016,1st Ave & Marion St,69.0,BLANK,7
16579,16/08/2016,2nd Ave & Blanchard St,69.0,BLANK,10
16580,16/08/2016,2nd Ave & Pine St,69.0,BLANK,7
16581,16/08/2016,2nd Ave & Spring St,69.0,BLANK,4
16582,16/08/2016,2nd Ave & Vine St,69.0,BLANK,8
16583,16/08/2016,3rd Ave & Broad St,69.0,BLANK,19
16584,16/08/2016,6th Ave & Blanchard St,69.0,BLANK,9
16585,16/08/2016,6th Ave S & S King St,69.0,BLANK,4
16586,16/08/2016,7th Ave & Union St,69.0,BLANK,3
16587,16/08/2016,9th Ave N & Mercer St,69.0,BLANK,7
16588,16/08/2016,Bellevue Ave & E Pine St,69.0,BLANK,17
16589,16/08/2016,Broadway and E Denny Way,69.0,BLANK,8
16590,16/08/2016,Burke Museum / E Stevens Way NE & Memorial Way NE,69.0,BLANK,1
16591,16/08/2016,Burke-Gilman Trail / NE Blakeley St & 24th Ave NE,69.0,BLANK,3
16592,16/08/2016,Cal Anderson Park / 11th Ave & Pine St,69.0,BLANK,13
16593,16/08/2016,Children's Hospital / Sandpoint Way NE & 40th Ave NE,69.0,BLANK,3
16594,16/08/2016,City Hall / 4th Ave & James St,69.0,BLANK,4
16595,16/08/2016,Dexter Ave N & Aloha St,69.0,BLANK,21
16596,16/08/2016,E Blaine St & Fairview Ave E,69.0,BLANK,10
16597,16/08/2016,E Harrison St & Broadway Ave E,69.0,BLANK,11
16598,16/08/2016,E Pine St & 16th Ave,69.0,BLANK,20
16599,16/08/2016,Eastlake Ave E & E Allison St,69.0,BLANK,4
16600,16/08/2016,Fred Hutchinson Cancer Research Center / Fairview Ave N & Ward St,69.0,BLANK,5
16601,16/08/2016,Harvard Ave & E Pine St,69.0,BLANK,6
16602,16/08/2016,Key Arena / 1st Ave N & Harrison St,69.0,BLANK,15
16603,16/08/2016,King Street Station Plaza / 2nd Ave Extension S & S Jackson St,69.0,BLANK,5
16604,16/08/2016,Lake Union Park / Valley St & Boren Ave N,69.0,BLANK,9
16605,16/08/2016,Mercer St & 9th Ave N,69.0,BLANK,6
16606,16/08/2016,NE 42nd St & University Way NE,69.0,BLANK,1
16607,16/08/2016,NE 47th St & 12th Ave NE,69.0,BLANK,2
16608,16/08/2016,NE Pacific St/UW Medical Center,69.0,BLANK,6
16609,16/08/2016,Occidental Park / Occidental Ave S & S Washington St,69.0,BLANK,13
16610,16/08/2016,PATH / 9th Ave & Westlake Ave,69.0,BLANK,10
16611,16/08/2016,Pier 66 / Alaskan Way & Bell St,69.0,BLANK,11
16612,16/08/2016,Pier 69 / Alaskan Way & Clay St,69.0,BLANK,15
16613,16/08/2016,Pine St & 9th Ave,69.0,BLANK,2
16614,16/08/2016,REI / Yale Ave N & John St,69.0,BLANK,11
16615,16/08/2016,Republican St & Westlake Ave N,69.0,BLANK,6
16616,16/08/2016,Seattle Aquarium / Alaskan Way S & Elliott Bay Trail,69.0,BLANK,18
16617,16/08/2016,Seattle University / E Columbia St & 12th Ave,69.0,BLANK,8
16618,16/08/2016,Summit Ave & E Denny Way,69.0,BLANK,7
16619,16/08/2016,Summit Ave E & E Republican St,69.0,BLANK,7
16620,16/08/2016,Terry Ave & Stewart St,69.0,BLANK,7
16621,16/08/2016,Thomas St & 5th Ave N,69.0,BLANK,6
16622,16/08/2016,UW Intramural Activities Building,69.0,BLANK,2
16623,16/08/2016,UW Magnuson Health Sciences Center Rotunda / Columbia Rd & San Juan Rd,69.0,BLANK,1
16624,16/08/2016,Union St & 4th Ave,69.0,BLANK,8
16625,16/08/2016,Westlake Ave & 6th Ave,69.0,BLANK,17
16626,16/09/2015,12th Ave & E Denny Way,60.0,Rain,5
16627,16/09/2015,12th Ave & E Mercer St,60.0,Rain,17
16628,16/09/2015,12th Ave & E Yesler Way,60.0,Rain,2
16629,16/09/2015,12th Ave & NE Campus Pkwy,60.0,Rain,1
16630,16/09/2015,15th Ave E & E Thomas St,60.0,Rain,10
16631,16/09/2015,15th Ave NE & NE 40th St,60.0,Rain,2
16632,16/09/2015,1st Ave & Marion St,60.0,Rain,11
16633,16/09/2015,2nd Ave & Blanchard St,60.0,Rain,9
16634,16/09/2015,2nd Ave & Pine St,60.0,Rain,15
16635,16/09/2015,2nd Ave & Spring St,60.0,Rain,11
16636,16/09/2015,2nd Ave & Vine St,60.0,Rain,11
16637,16/09/2015,3rd Ave & Broad St,60.0,Rain,18
16638,16/09/2015,6th Ave & Blanchard St,60.0,Rain,14
16639,16/09/2015,6th Ave S & S King St,60.0,Rain,1
16640,16/09/2015,7th Ave & Union St,60.0,Rain,5
16641,16/09/2015,9th Ave N & Mercer St,60.0,Rain,7
16642,16/09/2015,Bellevue Ave & E Pine St,60.0,Rain,11
16643,16/09/2015,Burke Museum / E Stevens Way NE & Memorial Way NE,60.0,Rain,2
16644,16/09/2015,Burke-Gilman Trail / NE Blakeley St & 24th Ave NE,60.0,Rain,7
16645,16/09/2015,Cal Anderson Park / 11th Ave & Pine St,60.0,Rain,20
16646,16/09/2015,Children's Hospital / Sandpoint Way NE & 40th Ave NE,60.0,Rain,3
16647,16/09/2015,City Hall / 4th Ave & James St,60.0,Rain,8
16648,16/09/2015,Dexter Ave & Denny Way,60.0,Rain,6
16649,16/09/2015,Dexter Ave N & Aloha St,60.0,Rain,20
16650,16/09/2015,E Blaine St & Fairview Ave E,60.0,Rain,4
16651,16/09/2015,E Harrison St & Broadway Ave E,60.0,Rain,17
16652,16/09/2015,E Pine St & 16th Ave,60.0,Rain,17
16653,16/09/2015,Eastlake Ave E & E Allison St,60.0,Rain,3
16654,16/09/2015,Fred Hutchinson Cancer Research Center / Fairview Ave N & Ward St,60.0,Rain,3
16655,16/09/2015,Frye Art Museum / Terry Ave & Columbia St,60.0,Rain,4
16656,16/09/2015,Harvard Ave & E Pine St,60.0,Rain,10
16657,16/09/2015,Key Arena / 1st Ave N & Harrison St,60.0,Rain,14
16658,16/09/2015,King Street Station Plaza / 2nd Ave Extension S & S Jackson St,60.0,Rain,9
16659,16/09/2015,Lake Union Park / Valley St & Boren Ave N,60.0,Rain,8
16660,16/09/2015,NE 42nd St & University Way NE,60.0,Rain,6
16661,16/09/2015,NE 47th St & 12th Ave NE,60.0,Rain,4
16662,16/09/2015,Occidental Park / Occidental Ave S & S Washington St,60.0,Rain,9
16663,16/09/2015,PATH / 9th Ave & Westlake Ave,60.0,Rain,17
16664,16/09/2015,Pier 69 / Alaskan Way & Clay St,60.0,Rain,30
16665,16/09/2015,Pine St & 9th Ave,60.0,Rain,8
16666,16/09/2015,REI / Yale Ave N & John St,60.0,Rain,9
16667,16/09/2015,Republican St & Westlake Ave N,60.0,Rain,7
16668,16/09/2015,Seattle Aquarium / Alaskan Way S & Elliott Bay Trail,60.0,Rain,9
16669,16/09/2015,Seattle University / E Columbia St & 12th Ave,60.0,Rain,10
16670,16/09/2015,Summit Ave & E Denny Way,60.0,Rain,15
16671,16/09/2015,Summit Ave E & E Republican St,60.0,Rain,11
16672,16/09/2015,Terry Ave & Stewart St,60.0,Rain,10
16673,16/09/2015,UW Intramural Activities Building,60.0,Rain,1
16674,16/09/2015,UW Magnuson Health Sciences Center Rotunda / Columbia Rd & San Juan Rd,60.0,Rain,2
16675,16/09/2015,Union St & 4th Ave,60.0,Rain,9
16676,16/09/2015,Westlake Ave & 6th Ave,60.0,Rain,14
16677,16/10/2014,12th Ave & E Denny Way,61.0,Rain,2
16678,16/10/2014,12th Ave & E Mercer St,61.0,Rain,16
16679,16/10/2014,12th Ave & NE Campus Pkwy,61.0,Rain,6
16680,16/10/2014,15th Ave E & E Thomas St,61.0,Rain,18
16681,16/10/2014,15th Ave NE & NE 40th St,61.0,Rain,10
16682,16/10/2014,1st Ave & Marion St,61.0,Rain,14
16683,16/10/2014,2nd Ave & Blanchard St,61.0,Rain,14
16684,16/10/2014,2nd Ave & Pine St,61.0,Rain,44
16685,16/10/2014,2nd Ave & Spring St,61.0,Rain,28
16686,16/10/2014,2nd Ave & Vine St,61.0,Rain,22
16687,16/10/2014,3rd Ave & Broad St,61.0,Rain,24
16688,16/10/2014,6th Ave & Blanchard St,61.0,Rain,24
16689,16/10/2014,6th Ave S & S King St,61.0,Rain,16
16690,16/10/2014,7th Ave & Union St,61.0,Rain,16
16691,16/10/2014,9th Ave N & Mercer St,61.0,Rain,2
16692,16/10/2014,Bellevue Ave & E Pine St,61.0,Rain,28
16693,16/10/2014,Burke Museum / E Stevens Way NE & Memorial Way NE,61.0,Rain,6
16694,16/10/2014,Burke-Gilman Trail / NE Blakeley St & 24th Ave NE,61.0,Rain,6
16695,16/10/2014,Cal Anderson Park / 11th Ave & Pine St,61.0,Rain,24
16696,16/10/2014,Children's Hospital / Sandpoint Way NE & 40th Ave NE,61.0,Rain,6
16697,16/10/2014,City Hall / 4th Ave & James St,61.0,Rain,10
16698,16/10/2014,Dexter Ave & Denny Way,61.0,Rain,14
16699,16/10/2014,Dexter Ave N & Aloha St,61.0,Rain,14
16700,16/10/2014,E Blaine St & Fairview Ave E,61.0,Rain,10
16701,16/10/2014,E Harrison St & Broadway Ave E,61.0,Rain,40
16702,16/10/2014,E Pine St & 16th Ave,61.0,Rain,18
16703,16/10/2014,Eastlake Ave E & E Allison St,61.0,Rain,12
16704,16/10/2014,Fred Hutchinson Cancer Research Center / Fairview Ave N & Ward St,61.0,Rain,10
16705,16/10/2014,Frye Art Museum / Terry Ave & Columbia St,61.0,Rain,18
16706,16/10/2014,Harvard Ave & E Pine St,61.0,Rain,20
16707,16/10/2014,Key Arena / 1st Ave N & Harrison St,61.0,Rain,8
16708,16/10/2014,King Street Station Plaza / 2nd Ave Extension S & S Jackson St,61.0,Rain,10
16709,16/10/2014,Lake Union Park / Valley St & Boren Ave N,61.0,Rain,2
16710,16/10/2014,NE 42nd St & University Way NE,61.0,Rain,12
16711,16/10/2014,NE 47th St & 12th Ave NE,61.0,Rain,6
16712,16/10/2014,Occidental Park / Occidental Ave S & S Washington St,61.0,Rain,22
16713,16/10/2014,PATH / 9th Ave & Westlake Ave,61.0,Rain,26
16714,16/10/2014,Pier 69 / Alaskan Way & Clay St,61.0,Rain,22
16715,16/10/2014,Pine St & 9th Ave,61.0,Rain,16
16716,16/10/2014,REI / Yale Ave N & John St,61.0,Rain,20
16717,16/10/2014,Republican St & Westlake Ave N,61.0,Rain,24
16718,16/10/2014,Seattle Aquarium / Alaskan Way S & Elliott Bay Trail,61.0,Rain,8
16719,16/10/2014,Seattle University / E Columbia St & 12th Ave,61.0,Rain,8
16720,16/10/2014,Summit Ave & E Denny Way,61.0,Rain,14
16721,16/10/2014,Summit Ave E & E Republican St,61.0,Rain,24
16722,16/10/2014,UW Engineering Library / E Stevens Way NE & Jefferson Rd,61.0,Rain,12
16723,16/10/2014,UW Intramural Activities Building,61.0,Rain,8
16724,16/10/2014,UW Magnuson Health Sciences Center Rotunda / Columbia Rd & San Juan Rd,61.0,Rain,12
16725,16/10/2014,Westlake Ave & 6th Ave,61.0,Rain,44
16726,16/10/2015,12th Ave & E Denny Way,60.0,BLANK,6
16727,16/10/2015,12th Ave & E Mercer St,60.0,BLANK,20
16728,16/10/2015,12th Ave & E Yesler Way,60.0,BLANK,2
16729,16/10/2015,12th Ave & NE Campus Pkwy,60.0,BLANK,4
16730,16/10/2015,15th Ave E & E Thomas St,60.0,BLANK,11
16731,16/10/2015,15th Ave NE & NE 40th St,60.0,BLANK,8
16732,16/10/2015,1st Ave & Marion St,60.0,BLANK,6
16733,16/10/2015,2nd Ave & Blanchard St,60.0,BLANK,7
16734,16/10/2015,2nd Ave & Pine St,60.0,BLANK,22
16735,16/10/2015,2nd Ave & Spring St,60.0,BLANK,6
16736,16/10/2015,2nd Ave & Vine St,60.0,BLANK,10
16737,16/10/2015,3rd Ave & Broad St,60.0,BLANK,27
16738,16/10/2015,6th Ave & Blanchard St,60.0,BLANK,10
16739,16/10/2015,6th Ave S & S King St,60.0,BLANK,1
16740,16/10/2015,7th Ave & Union St,60.0,BLANK,7
16741,16/10/2015,9th Ave N & Mercer St,60.0,BLANK,11
16742,16/10/2015,Bellevue Ave & E Pine St,60.0,BLANK,10
16743,16/10/2015,Burke Museum / E Stevens Way NE & Memorial Way NE,60.0,BLANK,6
16744,16/10/2015,Burke-Gilman Trail / NE Blakeley St & 24th Ave NE,60.0,BLANK,3
16745,16/10/2015,Cal Anderson Park / 11th Ave & Pine St,60.0,BLANK,15
16746,16/10/2015,City Hall / 4th Ave & James St,60.0,BLANK,6
16747,16/10/2015,Dexter Ave & Denny Way,60.0,BLANK,2
16748,16/10/2015,Dexter Ave N & Aloha St,60.0,BLANK,15
16749,16/10/2015,E Blaine St & Fairview Ave E,60.0,BLANK,12
16750,16/10/2015,E Harrison St & Broadway Ave E,60.0,BLANK,18
16751,16/10/2015,E Pine St & 16th Ave,60.0,BLANK,17
16752,16/10/2015,Eastlake Ave E & E Allison St,60.0,BLANK,6
16753,16/10/2015,Fred Hutchinson Cancer Research Center / Fairview Ave N & Ward St,60.0,BLANK,3
16754,16/10/2015,Frye Art Museum / Terry Ave & Columbia St,60.0,BLANK,7
16755,16/10/2015,Harvard Ave & E Pine St,60.0,BLANK,1
16756,16/10/2015,Key Arena / 1st Ave N & Harrison St,60.0,BLANK,12
16757,16/10/2015,King Street Station Plaza / 2nd Ave Extension S & S Jackson St,60.0,BLANK,9
16758,16/10/2015,Lake Union Park / Valley St & Boren Ave N,60.0,BLANK,2
16759,16/10/2015,Mercer St & 9th Ave N,60.0,BLANK,6
16760,16/10/2015,NE 42nd St & University Way NE,60.0,BLANK,5
16761,16/10/2015,NE 47th St & 12th Ave NE,60.0,BLANK,4
16762,16/10/2015,Occidental Park / Occidental Ave S & S Washington St,60.0,BLANK,7
16763,16/10/2015,PATH / 9th Ave & Westlake Ave,60.0,BLANK,9
16764,16/10/2015,Pier 69 / Alaskan Way & Clay St,60.0,BLANK,13
16765,16/10/2015,Pine St & 9th Ave,60.0,BLANK,4
16766,16/10/2015,REI / Yale Ave N & John St,60.0,BLANK,10
16767,16/10/2015,Republican St & Westlake Ave N,60.0,BLANK,13
16768,16/10/2015,Seattle Aquarium / Alaskan Way S & Elliott Bay Trail,60.0,BLANK,6
16769,16/10/2015,Seattle University / E Columbia St & 12th Ave,60.0,BLANK,14
16770,16/10/2015,Summit Ave & E Denny Way,60.0,BLANK,14
16771,16/10/2015,Summit Ave E & E Republican St,60.0,BLANK,16
16772,16/10/2015,Terry Ave & Stewart St,60.0,BLANK,11
16773,16/10/2015,UW Intramural Activities Building,60.0,BLANK,5
16774,16/10/2015,UW Magnuson Health Sciences Center Rotunda / Columbia Rd & San Juan Rd,60.0,BLANK,4
16775,16/10/2015,Union St & 4th Ave,60.0,BLANK,9
16776,16/10/2015,Westlake Ave & 6th Ave,60.0,BLANK,17
16777,16/11/2014,12th Ave & E Denny Way,39.0,BLANK,2
16778,16/11/2014,12th Ave & E Mercer St,39.0,BLANK,10
16779,16/11/2014,12th Ave & NE Campus Pkwy,39.0,BLANK,10
16780,16/11/2014,15th Ave E & E Thomas St,39.0,BLANK,10
16781,16/11/2014,15th Ave NE & NE 40th St,39.0,BLANK,2
16782,16/11/2014,1st Ave & Marion St,39.0,BLANK,2
16783,16/11/2014,2nd Ave & Blanchard St,39.0,BLANK,2
16784,16/11/2014,2nd Ave & Pine St,39.0,BLANK,8
16785,16/11/2014,2nd Ave & Spring St,39.0,BLANK,8
16786,16/11/2014,2nd Ave & Vine St,39.0,BLANK,8
16787,16/11/2014,3rd Ave & Broad St,39.0,BLANK,12
16788,16/11/2014,6th Ave & Blanchard St,39.0,BLANK,10
16789,16/11/2014,6th Ave S & S King St,39.0,BLANK,8
16790,16/11/2014,7th Ave & Union St,39.0,BLANK,12
16791,16/11/2014,9th Ave N & Mercer St,39.0,BLANK,4
16792,16/11/2014,Bellevue Ave & E Pine St,39.0,BLANK,12
16793,16/11/2014,Burke Museum / E Stevens Way NE & Memorial Way NE,39.0,BLANK,12
16794,16/11/2014,Burke-Gilman Trail / NE Blakeley St & 24th Ave NE,39.0,BLANK,2
16795,16/11/2014,Cal Anderson Park / 11th Ave & Pine St,39.0,BLANK,22
16796,16/11/2014,Children's Hospital / Sandpoint Way NE & 40th Ave NE,39.0,BLANK,4
16797,16/11/2014,City Hall / 4th Ave & James St,39.0,BLANK,2
16798,16/11/2014,Dexter Ave & Denny Way,39.0,BLANK,2
16799,16/11/2014,Dexter Ave N & Aloha St,39.0,BLANK,10
16800,16/11/2014,E Blaine St & Fairview Ave E,39.0,BLANK,2
16801,16/11/2014,E Harrison St & Broadway Ave E,39.0,BLANK,32
16802,16/11/2014,E Pine St & 16th Ave,39.0,BLANK,24
16803,16/11/2014,Fred Hutchinson Cancer Research Center / Fairview Ave N & Ward St,39.0,BLANK,12
16804,16/11/2014,Frye Art Museum / Terry Ave & Columbia St,39.0,BLANK,6
16805,16/11/2014,Harvard Ave & E Pine St,39.0,BLANK,16
16806,16/11/2014,Key Arena / 1st Ave N & Harrison St,39.0,BLANK,6
16807,16/11/2014,King Street Station Plaza / 2nd Ave Extension S & S Jackson St,39.0,BLANK,6
16808,16/11/2014,Lake Union Park / Valley St & Boren Ave N,39.0,BLANK,8
16809,16/11/2014,NE 47th St & 12th Ave NE,39.0,BLANK,4
16810,16/11/2014,Occidental Park / Occidental Ave S & S Washington St,39.0,BLANK,4
16811,16/11/2014,PATH / 9th Ave & Westlake Ave,39.0,BLANK,4
16812,16/11/2014,Pier 69 / Alaskan Way & Clay St,39.0,BLANK,12
16813,16/11/2014,Pine St & 9th Ave,39.0,BLANK,4
16814,16/11/2014,REI / Yale Ave N & John St,39.0,BLANK,18
16815,16/11/2014,Republican St & Westlake Ave N,39.0,BLANK,4
16816,16/11/2014,Seattle Aquarium / Alaskan Way S & Elliott Bay Trail,39.0,BLANK,4
16817,16/11/2014,Summit Ave & E Denny Way,39.0,BLANK,6
16818,16/11/2014,Summit Ave E & E Republican St,39.0,BLANK,6
16819,16/11/2014,UW Engineering Library / E Stevens Way NE & Jefferson Rd,39.0,BLANK,2
16820,16/11/2014,UW Intramural Activities Building,39.0,BLANK,4
16821,16/11/2014,UW McCarty Hall / Whitman Ct,39.0,BLANK,8
16822,16/11/2014,Westlake Ave & 6th Ave,39.0,BLANK,12
16823,16/11/2015,12th Ave & E Denny Way,44.0,Rain,8
16824,16/11/2015,12th Ave & E Mercer St,44.0,Rain,6
16825,16/11/2015,12th Ave & E Yesler Way,44.0,Rain,2
16826,16/11/2015,12th Ave & NE Campus Pkwy,44.0,Rain,1
16827,16/11/2015,15th Ave E & E Thomas St,44.0,Rain,9
16828,16/11/2015,15th Ave NE & NE 40th St,44.0,Rain,2
16829,16/11/2015,1st Ave & Marion St,44.0,Rain,2
16830,16/11/2015,2nd Ave & Blanchard St,44.0,Rain,6
16831,16/11/2015,2nd Ave & Pine St,44.0,Rain,3
16832,16/11/2015,2nd Ave & Spring St,44.0,Rain,4
16833,16/11/2015,2nd Ave & Vine St,44.0,Rain,3
16834,16/11/2015,3rd Ave & Broad St,44.0,Rain,5
16835,16/11/2015,6th Ave & Blanchard St,44.0,Rain,4
16836,16/11/2015,7th Ave & Union St,44.0,Rain,2
16837,16/11/2015,9th Ave N & Mercer St,44.0,Rain,8
16838,16/11/2015,Bellevue Ave & E Pine St,44.0,Rain,5
16839,16/11/2015,Burke Museum / E Stevens Way NE & Memorial Way NE,44.0,Rain,2
16840,16/11/2015,Cal Anderson Park / 11th Ave & Pine St,44.0,Rain,8
16841,16/11/2015,Children's Hospital / Sandpoint Way NE & 40th Ave NE,44.0,Rain,2
16842,16/11/2015,City Hall / 4th Ave & James St,44.0,Rain,2
16843,16/11/2015,Dexter Ave & Denny Way,44.0,Rain,2
16844,16/11/2015,Dexter Ave N & Aloha St,44.0,Rain,12
16845,16/11/2015,E Blaine St & Fairview Ave E,44.0,Rain,6
16846,16/11/2015,E Harrison St & Broadway Ave E,44.0,Rain,13
16847,16/11/2015,E Pine St & 16th Ave,44.0,Rain,17
16848,16/11/2015,Eastlake Ave E & E Allison St,44.0,Rain,2
16849,16/11/2015,Fred Hutchinson Cancer Research Center / Fairview Ave N & Ward St,44.0,Rain,2
16850,16/11/2015,Frye Art Museum / Terry Ave & Columbia St,44.0,Rain,1
16851,16/11/2015,Harvard Ave & E Pine St,44.0,Rain,2
16852,16/11/2015,Key Arena / 1st Ave N & Harrison St,44.0,Rain,4
16853,16/11/2015,King Street Station Plaza / 2nd Ave Extension S & S Jackson St,44.0,Rain,4
16854,16/11/2015,Mercer St & 9th Ave N,44.0,Rain,2
16855,16/11/2015,NE 42nd St & University Way NE,44.0,Rain,1
16856,16/11/2015,NE 47th St & 12th Ave NE,44.0,Rain,4
16857,16/11/2015,Occidental Park / Occidental Ave S & S Washington St,44.0,Rain,2
16858,16/11/2015,PATH / 9th Ave & Westlake Ave,44.0,Rain,5
16859,16/11/2015,Pier 69 / Alaskan Way & Clay St,44.0,Rain,5
16860,16/11/2015,Pine St & 9th Ave,44.0,Rain,3
16861,16/11/2015,REI / Yale Ave N & John St,44.0,Rain,5
16862,16/11/2015,Republican St & Westlake Ave N,44.0,Rain,3
16863,16/11/2015,Seattle Aquarium / Alaskan Way S & Elliott Bay Trail,44.0,Rain,2
16864,16/11/2015,Seattle University / E Columbia St & 12th Ave,44.0,Rain,3
16865,16/11/2015,Summit Ave & E Denny Way,44.0,Rain,6
16866,16/11/2015,Summit Ave E & E Republican St,44.0,Rain,8
16867,16/11/2015,Terry Ave & Stewart St,44.0,Rain,6
16868,16/11/2015,UW Engineering Library / E Stevens Way NE & Jefferson Rd,44.0,Rain,3
16869,16/11/2015,UW Intramural Activities Building,44.0,Rain,1
16870,16/11/2015,UW Magnuson Health Sciences Center Rotunda / Columbia Rd & San Juan Rd,44.0,Rain,1
16871,16/11/2015,Union St & 4th Ave,44.0,Rain,5
16872,16/11/2015,Westlake Ave & 6th Ave,44.0,Rain,6
16873,16/12/2014,12th Ave & E Denny Way,48.0,Rain,6
16874,16/12/2014,12th Ave & E Mercer St,48.0,Rain,6
16875,16/12/2014,12th Ave & NE Campus Pkwy,48.0,Rain,2
16876,16/12/2014,15th Ave E & E Thomas St,48.0,Rain,14
16877,16/12/2014,15th Ave NE & NE 40th St,48.0,Rain,2
16878,16/12/2014,1st Ave & Marion St,48.0,Rain,22
16879,16/12/2014,2nd Ave & Blanchard St,48.0,Rain,20
16880,16/12/2014,2nd Ave & Pine St,48.0,Rain,10
16881,16/12/2014,2nd Ave & Spring St,48.0,Rain,8
16882,16/12/2014,2nd Ave & Vine St,48.0,Rain,24
16883,16/12/2014,3rd Ave & Broad St,48.0,Rain,6
16884,16/12/2014,6th Ave & Blanchard St,48.0,Rain,16
16885,16/12/2014,6th Ave S & S King St,48.0,Rain,10
16886,16/12/2014,7th Ave & Union St,48.0,Rain,16
16887,16/12/2014,9th Ave N & Mercer St,48.0,Rain,12
16888,16/12/2014,Bellevue Ave & E Pine St,48.0,Rain,6
